# Spatial-averaged data for fix zcnt_hi and group z_hi
# Timestep Number-of-bins
# Bin Coord Ncount v_temp
20810000 20
  13 0.625 979.55 314.655
  14 0.675 976.45 315.993
  15 0.725 978.48 316.573
  16 0.775 977.52 320.428
  17 0.825 978.06 325.22
  18 0.875 977.94 322.518
  19 0.925 977.9 320.852
  20 0.975 966.1 320.821
21260000 20
  1 0.025 966.37 322.314
  2 0.075 977.63 322.026
  3 0.125 978.03 316.575
  4 0.175 977.97 317.954
  5 0.225 977.45 317.167
  6 0.275 978.55 321.628
  7 0.325 976.74 318.212
  8 0.375 979.26 318.942
  9 0.425 976.32 314.796
  10 0.475 979.68 314.547
  11 0.525 977.97 323.496
  12 0.575 978.03 324.817
  13 0.625 978.91 319.021
  14 0.675 977.09 323.221
  15 0.725 978.11 319.644
  16 0.775 977.89 321.877
  17 0.825 977.85 318.454
  18 0.875 978.15 318.59
  19 0.925 977.62 318.25
  20 0.975 966.38 322.489
21270000 20
  1 0.025 965.92 325.512
  2 0.075 978.08 324.45
  3 0.125 977.87 320.237
  4 0.175 978.13 316.95
  5 0.225 977.93 312.588
  6 0.275 978.07 314.521
  7 0.325 977.7 316.445
  8 0.375 978.3 320.491
  9 0.425 978.01 317.884
  10 0.475 977.99 316.346
  11 0.525 979.51 325.32
  12 0.575 976.49 325.948
  13 0.625 979.07 321.896
  14 0.675 976.93 320.687
  15 0.725 978.47 315.073
  16 0.775 977.53 318.92
  17 0.825 978 321.939
  18 0.875 978 321.155
  19 0.925 977.65 320.206
  20 0.975 966.35 314.37
21280000 20
  1 0.025 966.57 325.779
  2 0.075 977.43 322.303
  3 0.125 978.08 318.408
  4 0.175 977.92 321.695
  5 0.225 977.47 319.117
  6 0.275 978.53 314.949
  7 0.325 976.87 319.758
  8 0.375 979.13 320.623
  9 0.425 976.32 315.293
  10 0.475 979.68 320.101
  11 0.525 977.23 327.533
  12 0.575 978.77 323.015
  13 0.625 978.2 320.017
  14 0.675 977.8 315.736
  15 0.725 977.83 317.523
  16 0.775 978.17 308.447
  17 0.825 977.46 313.331
  18 0.875 978.54 320.854
  19 0.925 977.6 322.905
  20 0.975 966.4 329.174
21290000 20
  1 0.025 966.27 319.712
  2 0.075 977.73 316.199
  3 0.125 978.63 319.912
  4 0.175 977.37 324.814
  5 0.225 977.93 322.326
  6 0.275 978.07 320.626
  7 0.325 977.01 318.681
  8 0.375 978.99 318.684
  9 0.425 977.48 323.759
  10 0.475 978.52 318.653
  11 0.525 978.96 319.112
  12 0.575 977.04 321.464
  13 0.625 979.15 325.003
  14 0.675 976.85 319.015
  15 0.725 978.28 313.963
  16 0.775 977.72 311.399
  17 0.825 978.1 313.542
  18 0.875 977.9 319.756
  19 0.925 977.45 315.083
  20 0.975 966.55 329.073
21300000 20
  1 0.025 966.81 320.606
  2 0.075 977.19 321.229
  3 0.125 977.84 320.865
  4 0.175 978.16 321.525
  5 0.225 977.71 318.211
  6 0.275 978.29 321.362
  7 0.325 976.94 320.892
  8 0.375 979.06 321.854
  9 0.425 976.66 320.527
  10 0.475 979.34 322.313
  11 0.525 977.57 317.663
  12 0.575 978.43 314.713
  13 0.625 978.47 323.797
  14 0.675 977.53 319.049
  15 0.725 978.36 313.051
  16 0.775 977.64 311.915
  17 0.825 977.92 313.177
  18 0.875 978.08 314.832
  19 0.925 978.06 323.751
  20 0.975 965.94 326.64
21310000 20
  1 0.025 966.88 316.393
  2 0.075 977.12 321.109
  3 0.125 977.89 321.631
  4 0.175 978.11 324.711
  5 0.225 977.28 316.458
  6 0.275 978.72 319.576
  7 0.325 977.4 320.755
  8 0.375 978.6 323.993
  9 0.425 977.75 326.832
  10 0.475 978.25 325.59
  11 0.525 978.61 318.095
  12 0.575 977.39 317.905
  13 0.625 978.72 316.078
  14 0.675 977.28 318.205
  15 0.725 978.26 319.258
  16 0.775 977.74 316.65
  17 0.825 978.17 314.42
  18 0.875 977.83 311.9
  19 0.925 977.71 320.129
  20 0.975 966.29 322.886
21320000 20
  1 0.025 966.5 323.887
  2 0.075 977.5 320.023
  3 0.125 977.99 321.28
  4 0.175 978.01 319.213
  5 0.225 977.72 322.078
  6 0.275 978.28 325.902
  7 0.325 976.99 316.985
  8 0.375 979.01 318.48
  9 0.425 976.99 323.219
  10 0.475 979.01 326.462
  11 0.525 978.01 321.029
  12 0.575 977.99 316.22
  13 0.625 978.55 317.115
  14 0.675 977.45 319.352
  15 0.725 979.15 323.79
  16 0.775 976.85 319.09
  17 0.825 978.79 312.564
  18 0.875 977.21 316.359
  19 0.925 978 316.097
  20 0.975 966 317.077
21330000 20
  1 0.025 965.97 318.312
  2 0.075 978.03 322.918
  3 0.125 976.48 325.154
  4 0.175 979.52 327.582
  5 0.225 975.88 320.415
  6 0.275 980.12 320.989
  7 0.325 976.34 322.108
  8 0.375 979.66 317.891
  9 0.425 976.86 320.98
  10 0.475 979.14 318.897
  11 0.525 977.24 318.245
  12 0.575 978.75 319.413
  13 0.625 977.86 315.269
  14 0.675 978.15 312.953
  15 0.725 977.82 315.34
  16 0.775 978.18 325.853
  17 0.825 977.33 318
  18 0.875 978.67 313.953
  19 0.925 977.13 320.807
  20 0.975 966.87 316.636
21340000 20
  1 0.025 966.45 323.078
  2 0.075 977.55 322.868
  3 0.125 977.68 325.143
  4 0.175 978.32 319.32
  5 0.225 977.73 318.174
  6 0.275 978.27 323.005
  7 0.325 977.11 319.969
  8 0.375 978.89 319.858
  9 0.425 977.46 315.83
  10 0.475 978.54 316.717
  11 0.525 978.6 323.567
  12 0.575 977.4 321.692
  13 0.625 979.08 319.772
  14 0.675 976.92 310.278
  15 0.725 979.36 320.656
  16 0.775 976.64 321.449
  17 0.825 978.31 312.152
  18 0.875 977.69 315.933
  19 0.925 978.15 319.226
  20 0.975 965.85 320.783
21350000 20
  1 0.025 966.52 330.739
  2 0.075 977.48 316.393
  3 0.125 976.49 317.594
  4 0.175 979.51 323.208
  5 0.225 975.85 326.264
  6 0.275 980.15 320.944
  7 0.325 976.45 318.886
  8 0.375 979.55 319.73
  9 0.425 977.09 317.849
  10 0.475 978.91 322.006
  11 0.525 977.99 319.027
  12 0.575 978.01 322.33
  13 0.625 978.5 314.764
  14 0.675 977.5 318.431
  15 0.725 977.94 315.049
  16 0.775 978.06 317.001
  17 0.825 977.63 315.008
  18 0.875 978.37 321.256
  19 0.925 977.19 316.727
  20 0.975 966.81 321.947
21360000 20
  1 0.025 967.03 323.157
  2 0.075 976.97 323.329
  3 0.125 978.65 312.766
  4 0.175 977.35 322.257
  5 0.225 978.06 319.468
  6 0.275 977.94 320.814
  7 0.325 977.26 324.003
  8 0.375 978.74 320.299
  9 0.425 977.95 321.845
  10 0.475 978.05 322.377
  11 0.525 978.83 319.914
  12 0.575 977.17 320.909
  13 0.625 979.47 314.94
  14 0.675 976.53 312.198
  15 0.725 980.08 314.806
  16 0.775 975.92 317.544
  17 0.825 979.03 320.865
  18 0.875 976.97 320.891
  19 0.925 977.92 317.076
  20 0.975 966.08 320.524
21370000 20
  1 0.025 966.67 311.599
  2 0.075 977.33 316.73
  3 0.125 977.5 320.015
  4 0.175 978.5 322.098
  5 0.225 976.35 316.849
  6 0.275 979.65 323.128
  7 0.325 976.67 326.075
  8 0.375 979.33 320.624
  9 0.425 977.2 317.21
  10 0.475 978.8 320.3
  11 0.525 978.17 319.754
  12 0.575 977.83 324.571
  13 0.625 978.4 325.66
  14 0.675 977.6 314.083
  15 0.725 977.99 317.171
  16 0.775 978.01 320.995
  17 0.825 977.34 324.75
  18 0.875 978.66 312.913
  19 0.925 977.21 321.757
  20 0.975 966.79 312.649
21380000 20
  1 0.025 966.63 310.997
  2 0.075 977.37 311.073
  3 0.125 978.23 317.168
  4 0.175 977.77 315.735
  5 0.225 977.91 319.91
  6 0.275 978.09 324.779
  7 0.325 977.4 322.681
  8 0.375 978.6 326.747
  9 0.425 977.6 326.313
  10 0.475 978.4 327.014
  11 0.525 978.54 322.394
  12 0.575 977.46 321.136
  13 0.625 979.06 316.809
  14 0.675 976.94 314.168
  15 0.725 979.33 316.594
  16 0.775 976.67 321.367
  17 0.825 978.95 318.147
  18 0.875 977.05 315.666
  19 0.925 978.05 321.902
  20 0.975 965.95 322.38
21390000 20
  1 0.025 966.26 305.829
  2 0.075 977.74 313.122
  3 0.125 976.36 315.514
  4 0.175 979.64 320.019
  5 0.225 975.76 324.541
  6 0.275 980.24 321.402
  7 0.325 976.46 326.098
  8 0.375 979.54 327.284
  9 0.425 976.78 325.577
  10 0.475 979.22 322.811
  11 0.525 977.91 326.898
  12 0.575 978.09 319.275
  13 0.625 978.24 309.943
  14 0.675 977.76 312.86
  15 0.725 977.52 318.814
  16 0.775 978.48 319.128
  17 0.825 976.87 324.742
  18 0.875 979.13 322.692
  19 0.925 977.11 318.699
  20 0.975 966.89 321.971
21400000 20
  1 0.025 967.12 310.226
  2 0.075 976.88 311.587
  3 0.125 979.48 320.716
  4 0.175 976.52 320.07
  5 0.225 978.69 320.196
  6 0.275 977.31 317.992
  7 0.325 978.25 323.045
  8 0.375 977.75 325.736
  9 0.425 978.21 324.133
  10 0.475 977.79 318.811
  11 0.525 979.35 317.837
  12 0.575 976.65 322.53
  13 0.625 979.93 319.531
  14 0.675 976.07 317.602
  15 0.725 979.96 322.728
  16 0.775 976.04 316.295
  17 0.825 978.62 318.745
  18 0.875 977.38 321.761
  19 0.925 977.37 317.685
  20 0.975 966.63 322.565
21410000 20
  1 0.025 965.93 318.213
  2 0.075 978.07 320.445
  3 0.125 977.13 316.558
  4 0.175 978.87 316.64
  5 0.225 976.39 313.059
  6 0.275 979.61 320.342
  7 0.325 976.25 315.978
  8 0.375 979.75 326.091
  9 0.425 976.82 323.348
  10 0.475 979.18 319.25
  11 0.525 978.04 323.084
  12 0.575 977.96 327.178
  13 0.625 977.7 322.789
  14 0.675 978.3 322.002
  15 0.725 977.16 319.285
  16 0.775 978.84 312.923
  17 0.825 976.75 324
  18 0.875 979.25 321.902
  19 0.925 976.95 316.863
  20 0.975 967.05 313.723
21420000 20
  1 0.025 966.9 322.293
  2 0.075 977.1 316.786
  3 0.125 980.13 313.416
  4 0.175 975.87 311.746
  5 0.225 978.99 314.279
  6 0.275 977.01 320.599
  7 0.325 978.49 322.803
  8 0.375 977.51 321.726
  9 0.425 978.59 321.774
  10 0.475 977.41 326.929
  11 0.525 979.63 323.453
  12 0.575 976.37 323.971
  13 0.625 980.12 323.825
  14 0.675 975.88 317.486
  15 0.725 979.99 318.261
  16 0.775 976.01 317.566
  17 0.825 980.16 325.371
  18 0.875 975.84 318.503
  19 0.925 978.06 316.207
  20 0.975 965.94 313.832
21430000 20
  1 0.025 966.58 320.913
  2 0.075 977.42 318.219
  3 0.125 977.1 312.56
  4 0.175 978.9 312.833
  5 0.225 976.52 311.609
  6 0.275 979.48 314.322
  7 0.325 976.04 318.632
  8 0.375 979.96 326.623
  9 0.425 976.16 322.514
  10 0.475 979.84 321.192
  11 0.525 977.06 320.438
  12 0.575 978.94 321.836
  13 0.625 977.5 317.052
  14 0.675 978.5 320.056
  15 0.725 976.92 320.058
  16 0.775 979.08 319.17
  17 0.825 976.57 324.399
  18 0.875 979.43 324.285
  19 0.925 976.99 320.048
  20 0.975 967.01 322.007
21440000 20
  1 0.025 966.7 316.734
  2 0.075 977.3 320.098
  3 0.125 979.79 313.113
  4 0.175 976.21 311.442
  5 0.225 979.25 314.932
  6 0.275 976.75 316.711
  7 0.325 978.66 317.216
  8 0.375 977.34 319.777
  9 0.425 978.42 318.1
  10 0.475 977.58 319.694
  11 0.525 979.13 323.869
  12 0.575 976.87 322.212
  13 0.625 979.63 317.674
  14 0.675 976.37 325.965
  15 0.725 979.55 328.562
  16 0.775 976.45 320.655
  17 0.825 979.55 320.737
  18 0.875 976.45 319.638
  19 0.925 977.46 325.199
  20 0.975 966.54 322.667
21450000 20
  1 0.025 966.43 322.713
  2 0.075 977.57 313.733
  3 0.125 976.16 309.528
  4 0.175 979.84 319.541
  5 0.225 976.25 318.659
  6 0.275 979.75 315.769
  7 0.325 976.47 318.151
  8 0.375 979.53 316.414
  9 0.425 976.87 322.148
  10 0.475 979.13 323.155
  11 0.525 977.62 310.411
  12 0.575 978.38 315.151
  13 0.625 977.23 318.68
  14 0.675 978.77 320.81
  15 0.725 976.83 325.319
  16 0.775 979.17 321.752
  17 0.825 976.22 322.983
  18 0.875 979.78 329.178
  19 0.925 977.19 326.183
  20 0.975 966.81 324.918
21460000 20
  1 0.025 966.46 316.089
  2 0.075 977.54 317.953
  3 0.125 979.9 313.808
  4 0.175 976.1 312.552
  5 0.225 979.16 317.873
  6 0.275 976.84 321.646
  7 0.325 978.69 320.831
  8 0.375 977.31 322.564
  9 0.425 978.51 321.581
  10 0.475 977.49 315.823
  11 0.525 979 310.836
  12 0.575 977 313.108
  13 0.625 979.71 320.556
  14 0.675 976.29 324.701
  15 0.725 979.92 321.06
  16 0.775 976.08 319.336
  17 0.825 980.48 325.626
  18 0.875 975.52 330.272
  19 0.925 977.69 323.84
  20 0.975 966.31 321.601
21470000 20
  1 0.025 966.32 307.447
  2 0.075 977.68 313.501
  3 0.125 976.47 319.361
  4 0.175 979.53 316.423
  5 0.225 976.46 314.083
  6 0.275 979.54 324.281
  7 0.325 976.24 328.111
  8 0.375 979.76 314.272
  9 0.425 977.2 321.335
  10 0.475 978.8 314.193
  11 0.525 977.59 314.279
  12 0.575 978.41 315.9
  13 0.625 977.46 319.521
  14 0.675 978.54 323.594
  15 0.725 976.9 315.159
  16 0.775 979.1 321.616
  17 0.825 976.25 324.152
  18 0.875 979.75 328.759
  19 0.925 978.02 327.484
  20 0.975 965.98 323.684
21480000 20
  1 0.025 966.85 309.041
  2 0.075 977.15 309.716
  3 0.125 979.96 313.298
  4 0.175 976.04 321.329
  5 0.225 979.25 323.413
  6 0.275 976.75 318.131
  7 0.325 978.96 321.682
  8 0.375 977.04 321.746
  9 0.425 978.38 319.318
  10 0.475 977.62 318.736
  11 0.525 979.4 316.456
  12 0.575 976.6 316.473
  13 0.625 979.97 314.23
  14 0.675 976.03 318.658
  15 0.725 979.97 321.015
  16 0.775 976.03 324.569
  17 0.825 979.71 322.108
  18 0.875 976.29 325.557
  19 0.925 977.15 328.699
  20 0.975 966.85 323.216
21490000 20
  1 0.025 966.33 312.121
  2 0.075 977.67 314.292
  3 0.125 976.22 323.82
  4 0.175 979.78 326.183
  5 0.225 976.02 316.657
  6 0.275 979.98 312.032
  7 0.325 976.31 313.846
  8 0.375 979.69 318.098
  9 0.425 977.08 318.393
  10 0.475 978.92 318.947
  11 0.525 977.35 319.072
  12 0.575 978.65 324.059
  13 0.625 976.95 318.932
  14 0.675 979.05 321.3
  15 0.725 976.22 323.384
  16 0.775 979.78 320.303
  17 0.825 976.59 322.158
  18 0.875 979.41 323.95
  19 0.925 977.47 322.609
  20 0.975 966.53 321.603
21500000 20
  1 0.025 966.39 313.121
  2 0.075 977.61 319.834
  3 0.125 979.71 319.325
  4 0.175 976.29 325.219
  5 0.225 979.4 320.186
  6 0.275 976.6 313.402
  7 0.325 978.8 311.149
  8 0.375 977.2 316.056
  9 0.425 978.36 317.247
  10 0.475 977.64 316.717
  11 0.525 978.75 321.167
  12 0.575 977.25 323.419
  13 0.625 979.37 321.798
  14 0.675 976.63 320.642
  15 0.725 979.51 321.519
  16 0.775 976.49 321.42
  17 0.825 980.18 325.418
  18 0.875 975.82 329.082
  19 0.925 978.01 317.081
  20 0.975 965.99 316.661
21510000 20
  1 0.025 965.52 316.895
  2 0.075 978.48 312.061
  3 0.125 975.51 313.007
  4 0.175 980.49 317.655
  5 0.225 975.64 319.84
  6 0.275 980.36 323.358
  7 0.325 976.21 324.307
  8 0.375 979.79 319.391
  9 0.425 976.84 319.601
  10 0.475 979.16 316.642
  11 0.525 977.12 319.094
  12 0.575 978.88 323.198
  13 0.625 976.59 321.19
  14 0.675 979.41 323.993
  15 0.725 975.95 321.055
  16 0.775 980.05 322.275
  17 0.825 975.85 319.728
  18 0.875 980.15 321.936
  19 0.925 977 319.548
  20 0.975 967 314.877
21520000 20
  1 0.025 966.87 322.427
  2 0.075 977.13 319.749
  3 0.125 979.63 311.91
  4 0.175 976.37 317.387
  5 0.225 979.99 315.794
  6 0.275 976.01 322.035
  7 0.325 979.26 318.238
  8 0.375 976.75 319.225
  9 0.425 978.96 317.115
  10 0.475 977.03 319.487
  11 0.525 979.26 326.988
  12 0.575 976.74 320.816
  13 0.625 979.92 317.141
  14 0.675 976.08 319.187
  15 0.725 980.17 326.612
  16 0.775 975.83 327.373
  17 0.825 980.1 318.801
  18 0.875 975.9 317.904
  19 0.925 977.78 315.955
  20 0.975 966.22 317.852
21530000 20
  1 0.025 965.59 322.7
  2 0.075 978.41 323.936
  3 0.125 975.39 315.184
  4 0.175 980.61 316.466
  5 0.225 975.69 315.48
  6 0.275 980.31 319.984
  7 0.325 976.1 316.904
  8 0.375 979.9 320.006
  9 0.425 976.95 317.029
  10 0.475 979.03 322.784
  11 0.525 976.9 321.978
  12 0.575 979.12 318.972
  13 0.625 976.48 323.624
  14 0.675 979.52 326.626
  15 0.725 975.92 322.734
  16 0.775 980.08 324.427
  17 0.825 976.03 318.458
  18 0.875 979.97 317.764
  19 0.925 976.75 315.236
  20 0.975 967.25 315.59
21540000 20
  1 0.025 967.3 324.866
  2 0.075 976.7 320.852
  3 0.125 980.34 319.802
  4 0.175 975.66 316.168
  5 0.225 980.39 323.502
  6 0.275 975.61 315.429
  7 0.325 979.87 324.414
  8 0.375 976.13 318.347
  9 0.425 979.52 316.114
  10 0.475 976.5 318.121
  11 0.525 979.71 317.025
  12 0.575 976.27 317.433
  13 0.625 980.13 316.134
  14 0.675 975.87 317.775
  15 0.725 980.6 320.601
  16 0.775 975.4 328.386
  17 0.825 981.16 323.215
  18 0.875 974.84 322.658
  19 0.925 978.5 317.767
  20 0.975 965.5 312.829
21550000 20
  1 0.025 965.9 325.319
  2 0.075 978.1 323.584
  3 0.125 975.46 319.865
  4 0.175 980.54 317.551
  5 0.225 975.5 321.532
  6 0.275 980.5 322.458
  7 0.325 975.87 315.435
  8 0.375 980.13 320.611
  9 0.425 976.29 319.163
  10 0.475 979.69 314.43
  11 0.525 976.47 317.753
  12 0.575 979.55 317.194
  13 0.625 975.89 314.356
  14 0.675 980.11 316.135
  15 0.725 975.44 320.708
  16 0.775 980.56 315.49
  17 0.825 975.21 321.549
  18 0.875 980.79 327.309
  19 0.925 977.17 326.356
  20 0.975 966.83 318.979
21560000 20
  1 0.025 967.26 325.292
  2 0.075 976.74 324.515
  3 0.125 980.75 323.378
  4 0.175 975.25 322.048
  5 0.225 980.4 319.021
  6 0.275 975.6 313.259
  7 0.325 979.77 314.324
  8 0.375 976.23 321.9
  9 0.425 979.15 320.659
  10 0.475 976.9 314.381
  11 0.525 979.35 316.356
  12 0.575 976.6 316.388
  13 0.625 979.97 308.151
  14 0.675 976.03 320.92
  15 0.725 980.36 327.759
  16 0.775 975.64 321.892
  17 0.825 980.53 315.003
  18 0.875 975.47 318.863
  19 0.925 978.01 321.356
  20 0.975 965.99 328.797
21570000 20
  1 0.025 964.74 332.403
  2 0.075 979.26 318.824
  3 0.125 974.66 317.376
  4 0.175 981.34 320.376
  5 0.225 974.89 318.607
  6 0.275 981.11 323.04
  7 0.325 975.14 322.004
  8 0.375 980.86 322.556
  9 0.425 975.66 316.418
  10 0.475 980.34 314.322
  11 0.525 975.75 317.799
  12 0.575 980.25 313.486
  13 0.625 975.17 312.793
  14 0.675 980.83 315.914
  15 0.725 974.77 320.884
  16 0.775 981.23 321.084
  17 0.825 974.21 321.16
  18 0.875 981.79 318.334
  19 0.925 976.37 321.637
  20 0.975 967.63 325.391
21580000 20
  1 0.025 967.62 321.112
  2 0.075 976.38 322.113
  3 0.125 981.41 318.681
  4 0.175 974.59 317.841
  5 0.225 980.93 322.844
  6 0.275 975.07 321.556
  7 0.325 980.54 325.949
  8 0.375 975.46 317.915
  9 0.425 979.88 313.654
  10 0.475 976.13 317.282
  11 0.525 980.16 315.724
  12 0.575 975.83 317.873
  13 0.625 980.62 314.92
  14 0.675 975.38 318.388
  15 0.725 981.13 323.392
  16 0.775 974.87 315.847
  17 0.825 981.03 312.173
  18 0.875 974.97 316.732
  19 0.925 978.84 326.218
  20 0.975 965.16 326.26
21590000 20
  1 0.025 965.15 318.675
  2 0.075 978.85 325.547
  3 0.125 975.16 320.557
  4 0.175 980.84 316.326
  5 0.225 975.05 322.201
  6 0.275 980.95 322.186
  7 0.325 975.35 318.977
  8 0.375 980.65 320.547
  9 0.425 976.04 320.773
  10 0.475 979.96 316.952
  11 0.525 976.13 314.598
  12 0.575 979.87 321.587
  13 0.625 975.38 322.693
  14 0.675 980.62 320.39
  15 0.725 974.92 319.557
  16 0.775 981.08 319.754
  17 0.825 974.4 316.248
  18 0.875 981.6 315.82
  19 0.925 976.29 320.963
  20 0.975 967.71 318.92
21600000 20
  1 0.025 967.93 318.958
  2 0.075 976.07 316.193
  3 0.125 982.07 321.833
  4 0.175 973.93 323.203
  5 0.225 981.19 323.188
  6 0.275 974.81 321.052
  7 0.325 980.44 318.576
  8 0.375 975.56 316.822
  9 0.425 979.64 317.831
  10 0.475 976.46 319.297
  11 0.525 979.7 323.137
  12 0.575 976.2 323.222
  13 0.625 981.24 321.227
  14 0.675 974.76 322.749
  15 0.725 981.33 318.006
  16 0.775 974.67 316.248
  17 0.825 981.58 318.089
  18 0.875 974.42 315.17
  19 0.925 979.23 317.016
  20 0.975 964.77 319.082
21610000 20
  1 0.025 964.7 311.816
  2 0.075 979.3 319.995
  3 0.125 975.37 322.16
  4 0.175 980.63 321.235
  5 0.225 975.02 318.721
  6 0.275 980.98 322.099
  7 0.325 975.51 317.104
  8 0.375 980.49 319.166
  9 0.425 976.3 322.673
  10 0.475 979.7 322.054
  11 0.525 976.55 321.262
  12 0.575 979.45 319.674
  13 0.625 975.47 321.404
  14 0.675 980.53 323.42
  15 0.725 974.89 318.506
  16 0.775 981.11 316.409
  17 0.825 974.16 319.128
  18 0.875 981.84 320.757
  19 0.925 976.01 318.278
  20 0.975 967.99 312.116
21620000 20
  1 0.025 967.98 320.531
  2 0.075 976.02 325.155
  3 0.125 982.06 317.828
  4 0.175 973.94 310.692
  5 0.225 981.42 319.553
  6 0.275 974.59 320.183
  7 0.325 980.85 320.787
  8 0.375 975.14 320.079
  9 0.425 980.04 319.539
  10 0.475 976.07 320.055
  11 0.525 980.32 328.029
  12 0.575 975.57 318.043
  13 0.625 981.23 315.169
  14 0.675 974.77 321.172
  15 0.725 981.53 317.411
  16 0.775 974.47 313.979
  17 0.825 981.17 320.44
  18 0.875 974.83 318.718
  19 0.925 979.58 325.409
  20 0.975 964.42 316.764
21630000 20
  1 0.025 964.66 322.391
  2 0.075 979.34 318.34
  3 0.125 974.95 310.21
  4 0.175 981.05 313.006
  5 0.225 973.81 319.806
  6 0.275 982.19 320.514
  7 0.325 974.36 323.276
  8 0.375 981.64 325.959
  9 0.425 974.84 321.694
  10 0.475 981.15 321.089
  11 0.525 975.48 322.881
  12 0.575 980.53 321.442
  13 0.625 975.14 314.948
  14 0.675 980.86 316.771
  15 0.725 974.59 314.426
  16 0.775 981.41 321.503
  17 0.825 973.7 324.459
  18 0.875 982.3 317.386
  19 0.925 975.57 319.382
  20 0.975 968.43 315.974
21640000 20
  1 0.025 967.73 320.91
  2 0.075 976.27 314.811
  3 0.125 982.09 313.984
  4 0.175 973.91 317.714
  5 0.225 981.42 316.33
  6 0.275 974.58 322.661
  7 0.325 981.08 321.295
  8 0.375 974.92 326.955
  9 0.425 981.26 323.944
  10 0.475 974.87 318.963
  11 0.525 981.55 324.622
  12 0.575 974.32 320.498
  13 0.625 982.38 315.479
  14 0.675 973.62 315.086
  15 0.725 982.47 315.792
  16 0.775 973.53 324.469
  17 0.825 980.83 322.883
  18 0.875 975.17 321.8
  19 0.925 979.56 320.999
  20 0.975 964.44 309.791
21650000 20
  1 0.025 964.62 312.58
  2 0.075 979.38 310.981
  3 0.125 974.92 318.948
  4 0.175 981.08 317.225
  5 0.225 973.75 317.381
  6 0.275 982.25 323.503
  7 0.325 973.83 326.774
  8 0.375 982.17 322.709
  9 0.425 974.01 319.278
  10 0.475 981.96 319.709
  11 0.525 975.11 315.954
  12 0.575 980.92 317.391
  13 0.625 975.19 322.667
  14 0.675 980.81 325.284
  15 0.725 975.21 320.724
  16 0.775 980.79 324.68
  17 0.825 974.23 323.032
  18 0.875 981.77 320.622
  19 0.925 976.4 312.839
  20 0.975 967.6 313.927
21660000 20
  1 0.025 968.37 318.076
  2 0.075 975.63 314.427
  3 0.125 982.38 314.687
  4 0.175 973.62 318.221
  5 0.225 981.52 319.673
  6 0.275 974.48 325.538
  7 0.325 981.2 323.564
  8 0.375 974.8 321.333
  9 0.425 981.89 316.582
  10 0.475 974.15 316.032
  11 0.525 982.62 322.25
  12 0.575 973.34 323.653
  13 0.625 982.85 318.457
  14 0.675 973.15 316.62
  15 0.725 982.77 323.659
  16 0.775 973.23 319.642
  17 0.825 981.01 315.133
  18 0.875 974.99 316.943
  19 0.925 980.47 320.256
  20 0.975 963.53 321.086
21670000 20
  1 0.025 964.16 320.07
  2 0.075 979.84 322.072
  3 0.125 974.49 317.286
  4 0.175 981.51 319.444
  5 0.225 973.18 315.989
  6 0.275 982.82 320.434
  7 0.325 972.9 322.74
  8 0.375 983.1 318.844
  9 0.425 972.74 317.013
  10 0.475 983.16 312.066
  11 0.525 973.61 316.137
  12 0.575 982.49 320.976
  13 0.625 974.77 320.008
  14 0.675 981.23 321.176
  15 0.725 973.86 322.247
  16 0.775 982.14 320.541
  17 0.825 973.82 319.079
