# Spatial-averaged data for fix xcnt_lo and group x_lo
# Timestep Number-of-bins
# Bin Coord Ncount v_temp
20810000 20
  10 0.475 973.54 284.981
  11 0.525 983.29 283.72
  12 0.575 972.71 283.516
  13 0.625 983.15 281.931
  14 0.675 972.85 278.543
  15 0.725 982.86 276.441
  16 0.775 973.14 280.831
  17 0.825 981.17 282.106
  18 0.875 974.83 285.508
  19 0.925 978.68 283.049
  20 0.975 965.32 281.9
23710000 20
  1 0.025 965.53 275.404
  2 0.075 978.47 281.233
  3 0.125 974.79 277.76
  4 0.175 981.21 284.066
  5 0.225 972.72 287.091
  6 0.275 983.28 286.295
  7 0.325 972.8 278.918
  8 0.375 983.2 279.552
  9 0.425 972.88 283.753
  10 0.475 983.12 285.167
  11 0.525 973.48 284.111
  12 0.575 982.52 283.675
  13 0.625 973.31 283.516
  14 0.675 982.69 281.849
  15 0.725 972.8 274.849
  16 0.775 983.2 280.237
  17 0.825 973.27 278.93
  18 0.875 982.73 283.096
  19 0.925 975.81 287.624
  20 0.975 968.19 285.856
23720000 20
  1 0.025 968.44 281.646
  2 0.075 975.56 283.125
  3 0.125 982.47 286.522
  4 0.175 973.53 276.771
  5 0.225 983.32 282.906
  6 0.275 972.68 283.669
  7 0.325 982.76 283.38
  8 0.375 973.24 279.202
  9 0.425 982.47 282.918
  10 0.475 973.53 287.391
  11 0.525 982.78 278.347
  12 0.575 973.22 281.501
  13 0.625 983.11 280.721
  14 0.675 972.89 277.21
  15 0.725 982.95 277.219
  16 0.775 973.05 282.322
  17 0.825 981.12 281.34
  18 0.875 974.88 284.819
  19 0.925 978.64 284.207
  20 0.975 965.36 286.369
23730000 20
  1 0.025 965.26 278.213
  2 0.075 978.74 282.061
  3 0.125 974.32 286.953
  4 0.175 981.68 281.993
  5 0.225 972.92 279.801
  6 0.275 983.08 280.78
  7 0.325 972.7 282.111
  8 0.375 983.3 287.63
  9 0.425 972.48 283.041
  10 0.475 983.52 281.255
  11 0.525 973.25 272.938
  12 0.575 982.75 281.449
  13 0.625 973.13 280.327
  14 0.675 982.87 289.145
  15 0.725 972.8 284.155
  16 0.775 983.2 284.664
  17 0.825 973.54 280.182
  18 0.875 982.46 281.063
  19 0.925 975.92 278.118
  20 0.975 968.08 285.474
23740000 20
  1 0.025 968.2 281.61
  2 0.075 975.8 283.894
  3 0.125 982.5 279.07
  4 0.175 973.5 282.226
  5 0.225 983.56 283.069
  6 0.275 972.44 281.512
  7 0.325 982.7 280.355
  8 0.375 973.3 282.732
  9 0.425 982.57 283.212
  10 0.475 973.43 280.045
  11 0.525 983.28 276.457
  12 0.575 972.72 277.117
  13 0.625 983.45 280.257
  14 0.675 972.55 285.553
  15 0.725 983.25 284.878
  16 0.775 972.75 283.138
  17 0.825 981.27 289.935
  18 0.875 974.73 282.003
  19 0.925 978.67 282.729
  20 0.975 965.33 279.305
23750000 20
  1 0.025 965.25 286.446
  2 0.075 978.75 281.403
  3 0.125 974.44 279.292
  4 0.175 981.56 281.96
  5 0.225 972.74 283.691
  6 0.275 983.26 280.345
  7 0.325 972.74 282.767
  8 0.375 983.26 280.288
  9 0.425 972.74 286.277
  10 0.475 983.26 282.931
  11 0.525 973.83 280.382
  12 0.575 982.17 274.949
  13 0.625 973.37 279.772
  14 0.675 982.63 283.462
  15 0.725 972.27 284.561
  16 0.775 983.73 286.232
  17 0.825 973.42 284.289
  18 0.875 982.58 278.534
  19 0.925 975.61 280.85
  20 0.975 968.39 280.852
23760000 20
  1 0.025 968 283.524
  2 0.075 976 278.551
  3 0.125 982.45 279.428
  4 0.175 973.55 288.234
  5 0.225 983.3 284.572
  6 0.275 972.7 282.543
  7 0.325 982.51 283.834
  8 0.375 973.49 279.539
  9 0.425 982.19 283.954
  10 0.475 973.81 283.148
  11 0.525 982.74 274.487
  12 0.575 973.26 279.668
  13 0.625 982.62 280.42
  14 0.675 973.38 281.386
  15 0.725 982.72 287.818
  16 0.775 973.28 285.409
  17 0.825 981.12 281.997
  18 0.875 974.88 282.496
  19 0.925 979.25 276.612
  20 0.975 964.75 280.29
23770000 20
  1 0.025 964.83 280.527
  2 0.075 979.17 284.584
  3 0.125 974.86 283.809
  4 0.175 981.14 281.831
  5 0.225 973.16 282.101
  6 0.275 982.84 282.098
  7 0.325 972.59 286.041
  8 0.375 983.41 279.992
  9 0.425 972.72 281.91
  10 0.475 983.28 277.795
  11 0.525 972.92 276.289
  12 0.575 983.08 277.804
  13 0.625 972.54 285.677
  14 0.675 983.46 284.034
  15 0.725 972.31 284.383
  16 0.775 983.69 284.132
  17 0.825 973.22 282.02
  18 0.875 982.78 279.577
  19 0.925 975.74 278.258
  20 0.975 968.26 284.757
23780000 20
  1 0.025 968.49 283.05
  2 0.075 975.51 279.085
  3 0.125 982.72 279.787
  4 0.175 973.28 283.895
  5 0.225 983.57 283.735
  6 0.275 972.43 277.552
  7 0.325 982.62 286.326
  8 0.375 973.38 285.931
  9 0.425 982.06 285.492
  10 0.475 973.94 276.84
  11 0.525 981.94 276.472
  12 0.575 974.06 281.634
  13 0.625 982.05 283.83
  14 0.675 973.95 284.253
  15 0.725 981.7 283.29
  16 0.775 974.3 280.956
  17 0.825 980.12 283.042
  18 0.875 975.88 279.432
  19 0.925 979.09 283.61
  20 0.975 964.91 283.553
23790000 20
  1 0.025 964.74 275.132
  2 0.075 979.26 276.411
  3 0.125 975.37 282.26
  4 0.175 980.63 279.468
  5 0.225 973.6 282.159
  6 0.275 982.4 282.722
  7 0.325 973.42 290.934
  8 0.375 982.58 285.613
  9 0.425 973.79 284.367
  10 0.475 982.21 278.63
  11 0.525 973.95 280.438
  12 0.575 982.05 287.636
  13 0.625 973.15 279.241
  14 0.675 982.85 277.7
  15 0.725 972.37 281.027
  16 0.775 983.63 284.358
  17 0.825 973.27 279.409
  18 0.875 982.73 283.564
  19 0.925 975.52 284.748
  20 0.975 968.48 280.865
23800000 20
  1 0.025 968.8 277.462
  2 0.075 975.2 279.441
  3 0.125 982.56 282.875
  4 0.175 973.44 280.896
  5 0.225 983.29 282.784
  6 0.275 972.71 283.079
  7 0.325 982.62 284.146
  8 0.375 973.38 283.326
  9 0.425 982.26 282.942
  10 0.475 973.74 281.218
  11 0.525 981.84 280.782
  12 0.575 974.16 283.073
  13 0.625 981.91 285.633
  14 0.675 974.09 285.284
  15 0.725 982.08 279.917
  16 0.775 973.92 281.229
  17 0.825 980.5 280.341
  18 0.875 975.5 282.751
  19 0.925 979.09 281.024
  20 0.975 964.91 274.123
23810000 20
  1 0.025 964.84 272.829
  2 0.075 979.16 278.185
  3 0.125 975.36 283.881
  4 0.175 980.64 281.759
  5 0.225 973.79 287.103
  6 0.275 982.21 285.675
  7 0.325 973.37 284.274
  8 0.375 982.63 285.707
  9 0.425 973.52 280.44
  10 0.475 982.48 285.204
  11 0.525 973.47 281.866
  12 0.575 982.53 281.703
  13 0.625 972.99 279.219
  14 0.675 983.01 284.247
  15 0.725 972.49 283.991
  16 0.775 983.51 279.336
  17 0.825 973.4 283.648
  18 0.875 982.6 279.238
  19 0.925 975.33 276.442
  20 0.975 968.67 277.015
23820000 20
  1 0.025 968.42 276.28
  2 0.075 975.58 283.282
  3 0.125 981.93 276.223
  4 0.175 974.07 284.153
  5 0.225 982.83 283.421
  6 0.275 973.17 286.204
  7 0.325 982.85 291.395
  8 0.375 973.15 282.468
  9 0.425 982.02 281.025
  10 0.475 973.98 283.105
  11 0.525 981.84 287.994
  12 0.575 974.16 283.521
  13 0.625 982.22 280.349
  14 0.675 973.78 278.685
  15 0.725 981.19 278.858
  16 0.775 974.81 279.606
  17 0.825 980.26 278.338
  18 0.875 975.74 282.699
  19 0.925 979.2 281.449
  20 0.975 964.8 278.787
23830000 20
  1 0.025 965.16 276.19
  2 0.075 978.84 285.992
  3 0.125 975.6 280.911
  4 0.175 980.4 287.981
  5 0.225 974.93 281.654
  6 0.275 981.07 286.452
  7 0.325 974.12 290.309
  8 0.375 981.88 282.225
  9 0.425 974.13 283.88
  10 0.475 981.87 282.308
  11 0.525 974.03 284.116
  12 0.575 981.97 277.012
  13 0.625 973.43 278.208
  14 0.675 982.57 275.956
  15 0.725 973.11 282.565
  16 0.775 982.89 284.327
  17 0.825 974.42 279.551
  18 0.875 981.58 275.939
  19 0.925 975.61 280.967
  20 0.975 968.39 278.997
23840000 20
  1 0.025 968.62 278.869
  2 0.075 975.38 283.488
  3 0.125 981.59 285.884
  4 0.175 974.41 283.931
  5 0.225 982.91 286.064
  6 0.275 973.09 285.308
  7 0.325 982.36 284.265
  8 0.375 973.64 280.953
  9 0.425 981.69 281.024
  10 0.475 974.31 281.255
  11 0.525 980.36 284.511
  12 0.575 975.64 277.455
  13 0.625 981.19 280.705
  14 0.675 974.81 281.548
  15 0.725 980.85 281.099
  16 0.775 975.15 281.788
  17 0.825 980.05 280.34
  18 0.875 975.95 279.748
  19 0.925 979.36 279.869
  20 0.975 964.64 277.574
23850000 20
  1 0.025 964.43 283.649
  2 0.075 979.57 282.809
  3 0.125 975.81 279.196
  4 0.175 980.19 284.194
  5 0.225 975.77 287.766
  6 0.275 980.23 283.148
  7 0.325 975.25 289.012
  8 0.375 980.75 281.084
  9 0.425 975.95 282.271
  10 0.475 980.05 277.458
  11 0.525 974.35 281.249
  12 0.575 981.65 278.521
  13 0.625 973.91 280.312
  14 0.675 982.09 281.881
  15 0.725 972.94 279.717
  16 0.775 983.06 286.037
  17 0.825 974.11 282.606
  18 0.875 981.89 284.079
  19 0.925 975.86 277.572
  20 0.975 968.14 280.838
23860000 20
  1 0.025 968.27 284.024
  2 0.075 975.73 290.548
  3 0.125 981.5 281.799
  4 0.175 974.5 282.292
  5 0.225 982.49 287.152
  6 0.275 973.51 281.945
  7 0.325 982.32 282.395
  8 0.375 973.68 282.288
  9 0.425 981.8 278.152
  10 0.475 974.2 278.92
  11 0.525 981.17 276.286
  12 0.575 974.83 278.623
  13 0.625 981.11 280.24
  14 0.675 974.89 282.668
  15 0.725 980.76 283.91
  16 0.775 975.24 284.108
  17 0.825 980.02 281.052
  18 0.875 975.98 284.18
  19 0.925 978.91 278.898
  20 0.975 965.09 281.126
23870000 20
  1 0.025 964.59 281.552
  2 0.075 979.41 284.918
  3 0.125 976.94 286.924
  4 0.175 979.06 282.684
  5 0.225 976.19 278.651
  6 0.275 979.81 282.251
  7 0.325 975.32 280.642
  8 0.375 980.68 285.685
  9 0.425 974.94 281.301
  10 0.475 981.06 279.615
  11 0.525 974.2 276.726
  12 0.575 981.8 282.701
  13 0.625 973.67 279.824
  14 0.675 982.33 283.424
  15 0.725 973.48 281.561
  16 0.775 982.52 282.07
  17 0.825 974.33 282.63
  18 0.875 981.67 279.568
  19 0.925 976.13 284.47
  20 0.975 967.87 283.816
23880000 20
  1 0.025 968.39 290.121
  2 0.075 975.61 284.947
  3 0.125 981.67 277.698
  4 0.175 974.33 280.375
  5 0.225 982.25 281.237
  6 0.275 973.75 278.594
  7 0.325 981.9 280.282
  8 0.375 974.1 289.011
  9 0.425 981.26 283.219
  10 0.475 974.74 280.151
  11 0.525 980.13 281.231
  12 0.575 975.87 277.942
  13 0.625 980.12 276.332
  14 0.675 975.88 278.667
  15 0.725 979.59 279.507
  16 0.775 976.41 278.771
  17 0.825 979.6 288.212
  18 0.875 976.4 282.307
  19 0.925 979.11 282.811
  20 0.975 964.89 287.193
23890000 20
  1 0.025 965.16 291.033
  2 0.075 978.84 284.941
  3 0.125 976.65 283.54
  4 0.175 979.35 279.936
  5 0.225 976.87 281.271
  6 0.275 979.13 282.63
  7 0.325 976.02 278.855
  8 0.375 979.98 278.996
  9 0.425 975.77 282.441
  10 0.475 980.23 278.581
  11 0.525 974.84 279.175
  12 0.575 981.16 281.349
  13 0.625 974.22 277.835
  14 0.675 981.78 279.51
  15 0.725 973.41 281.123
  16 0.775 982.59 286.006
  17 0.825 974.66 278.974
  18 0.875 981.34 281.551
  19 0.925 975.91 280.46
  20 0.975 968.09 287.758
23900000 20
  1 0.025 968.54 286.012
  2 0.075 975.46 282.766
  3 0.125 981.38 278.089
  4 0.175 974.62 286.051
  5 0.225 982.03 279.811
  6 0.275 973.97 281.764
  7 0.325 981.28 280.969
  8 0.375 974.72 279.041
  9 0.425 980.66 281.058
  10 0.475 975.34 283.89
  11 0.525 979.96 281.179
  12 0.575 976.04 279.98
  13 0.625 979.65 276.581
  14 0.675 976.35 283.633
  15 0.725 979.23 284.58
  16 0.775 976.77 284.728
  17 0.825 978.86 283.076
  18 0.875 977.14 287.274
  19 0.925 978.58 279.038
  20 0.975 965.42 277.146
23910000 20
  1 0.025 965.19 282.184
  2 0.075 978.81 283.072
  3 0.125 976.45 286.49
  4 0.175 979.55 283.424
  5 0.225 976.33 284.016
  6 0.275 979.67 280.151
  7 0.325 975.51 279.829
  8 0.375 980.49 281.927
  9 0.425 975.68 281.06
  10 0.475 980.32 278.544
  11 0.525 975.29 278.91
  12 0.575 980.71 283.204
  13 0.625 974.73 280.224
  14 0.675 981.27 281.954
  15 0.725 974.42 283.269
  16 0.775 981.58 281.726
  17 0.825 974.86 281.373
  18 0.875 981.14 284.771
  19 0.925 975.77 282.167
  20 0.975 968.23 279.533
23920000 20
  1 0.025 967.59 287.48
  2 0.075 976.41 283.879
  3 0.125 981.46 279.765
  4 0.175 974.54 278.631
  5 0.225 981.84 279.203
  6 0.275 974.16 281.546
  7 0.325 981.08 288.187
  8 0.375 974.92 284.138
  9 0.425 980.57 282.096
  10 0.475 975.43 280.18
  11 0.525 980.42 280.205
  12 0.575 975.58 283.518
  13 0.625 979.97 279.827
  14 0.675 976.03 278.309
  15 0.725 979.51 281.062
  16 0.775 976.49 284.497
  17 0.825 978.99 282.493
  18 0.875 977.01 279.811
  19 0.925 978.66 280.1
  20 0.975 965.34 286.334
23930000 20
  1 0.025 965.11 284.187
  2 0.075 978.89 284.581
  3 0.125 975.98 279.42
  4 0.175 980.02 281.828
  5 0.225 976.14 280.859
  6 0.275 979.86 278.327
  7 0.325 975.74 285.069
  8 0.375 980.26 285.986
  9 0.425 975.43 282.383
  10 0.475 980.57 285.776
  11 0.525 975.65 282.993
  12 0.575 980.35 279.392
  13 0.625 974.84 280.51
  14 0.675 981.16 278.162
  15 0.725 974.52 281.861
  16 0.775 981.48 280.733
  17 0.825 974.57 281.899
  18 0.875 981.43 280.027
  19 0.925 976.12 283.401
  20 0.975 967.88 282.183
23940000 20
  1 0.025 967.8 278.011
  2 0.075 976.2 284.682
  3 0.125 981.12 282.7
  4 0.175 974.88 283.464
  5 0.225 981.11 283.387
  6 0.275 974.89 286.969
  7 0.325 980.64 287.435
  8 0.375 975.36 285.787
  9 0.425 980.38 281.416
  10 0.475 975.62 273.736
  11 0.525 980.24 277.508
  12 0.575 975.76 282.524
  13 0.625 980.7 281.286
  14 0.675 975.3 285.352
  15 0.725 980.42 283.259
  16 0.775 975.58 280.89
  17 0.825 979.77 279.412
  18 0.875 976.23 281.627
  19 0.925 978.18 280.211
  20 0.975 965.82 281.045
23950000 20
  1 0.025 965.32 275.82
  2 0.075 978.68 279.169
  3 0.125 975.93 282.305
  4 0.175 980.07 283.672
  5 0.225 975.46 288.505
  6 0.275 980.54 286.214
  7 0.325 975.31 285.399
  8 0.375 980.69 280.175
  9 0.425 975.61 282.639
  10 0.475 980.39 282.706
  11 0.525 975.42 278.731
  12 0.575 980.58 278.483
  13 0.625 974.93 281.917
  14 0.675 981.07 280.831
  15 0.725 974.61 279.825
  16 0.775 981.39 283.325
  17 0.825 974.91 281.429
  18 0.875 981.09 278.975
  19 0.925 975.73 283.929
  20 0.975 968.27 280.499
23960000 20
  1 0.025 968.15 280.455
  2 0.075 975.85 276.519
  3 0.125 981.17 279.42
  4 0.175 974.83 285.655
  5 0.225 980.99 283.067
  6 0.275 975.01 284.731
  7 0.325 980.32 284.72
  8 0.375 975.68 286.11
  9 0.425 980.16 281.283
  10 0.475 975.84 284.94
  11 0.525 979.69 279.091
  12 0.575 976.31 279.556
  13 0.625 979.71 280.712
  14 0.675 976.29 279.898
  15 0.725 979.97 279.655
  16 0.775 976.03 277.867
  17 0.825 979.97 289.697
  18 0.875 976.03 283.489
  19 0.925 978.52 283.27
  20 0.975 965.48 276.549
23970000 20
  1 0.025 965.81 279.204
  2 0.075 978.19 277.263
  3 0.125 977.28 280.24
  4 0.175 978.72 280.331
  5 0.225 977.08 284.162
  6 0.275 978.92 285.9
  7 0.325 976.66 284.488
  8 0.375 979.34 291.541
  9 0.425 976.45 287.333
  10 0.475 979.55 284.812
  11 0.525 976.37 281.184
  12 0.575 979.63 279.665
  13 0.625 975.63 280.61
  14 0.675 980.37 282.192
  15 0.725 975.29 279.823
  16 0.775 980.71 273.207
  17 0.825 975.55 277.096
  18 0.875 980.45 281.833
  19 0.925 975.98 286.618
  20 0.975 968.02 282.692
23980000 20
  1 0.025 968.34 280.555
  2 0.075 975.66 279.205
  3 0.125 981.23 281.041
  4 0.175 974.77 282.981
  5 0.225 980.7 284.74
  6 0.275 975.3 285.686
  7 0.325 980.25 284.985
  8 0.375 975.75 286.255
  9 0.425 979.67 283.267
  10 0.475 976.33 280.559
  11 0.525 979.7 279.932
  12 0.575 976.3 282.691
  13 0.625 978.75 286.027
  14 0.675 977.25 282.331
  15 0.725 978.68 273.03
  16 0.775 977.32 272.85
  17 0.825 978.5 282.052
  18 0.875 977.5 285.498
  19 0.925 977.95 283.437
  20 0.975 966.05 282.888
23990000 20
  1 0.025 965.41 279.78
  2 0.075 978.59 281.136
  3 0.125 977.02 279.642
  4 0.175 978.98 282.23
  5 0.225 977.03 281.212
  6 0.275 978.97 288.991
  7 0.325 976.78 283.531
  8 0.375 979.22 279.802
  9 0.425 976.2 283.828
  10 0.475 979.8 288.859
  11 0.525 976.32 283.001
  12 0.575 979.68 284.127
  13 0.625 975.74 279.364
  14 0.675 980.26 279.691
  15 0.725 975.42 277.353
  16 0.775 980.58 281.134
  17 0.825 975.83 282.768
  18 0.875 980.17 282.351
  19 0.925 976.34 277.883
  20 0.975 967.66 285.01
24000000 20
  1 0.025 967.51 275.844
  2 0.075 976.49 280.182
  3 0.125 981.01 287.771
  4 0.175 974.99 282.048
  5 0.225 980.48 280.948
  6 0.275 975.52 283.222
  7 0.325 980.4 280.615
  8 0.375 975.6 283.099
  9 0.425 979.64 290.85
  10 0.475 976.36 286.501
  11 0.525 979.79 280.076
  12 0.575 976.21 280.39
  13 0.625 979.53 275.973
  14 0.675 976.47 280.619
  15 0.725 979.37 279.704
  16 0.775 976.63 281.82
  17 0.825 979.29 279.596
  18 0.875 976.71 282.819
  19 0.925 978.55 284.32
  20 0.975 965.45 281.514
24010000 20
  1 0.025 965.2 280.577
  2 0.075 978.8 286.787
  3 0.125 976.22 282.095
  4 0.175 979.78 284.456
  5 0.225 976.28 279.417
  6 0.275 979.72 280.412
  7 0.325 976.32 283.943
  8 0.375 979.68 287.124
  9 0.425 976.21 285.07
  10 0.475 979.79 283.749
  11 0.525 976.44 282.186
  12 0.575 979.56 279.733
  13 0.625 975.49 276.403
  14 0.675 980.51 281.122
  15 0.725 975.54 280.152
  16 0.775 980.46 276.579
  17 0.825 976.06 277.492
  18 0.875 979.94 286.976
  19 0.925 976.25 286.196
  20 0.975 967.75 278.484
24020000 20
  1 0.025 967.52 287.237
  2 0.075 976.48 286.404
  3 0.125 980.47 280.814
  4 0.175 975.53 277.552
  5 0.225 979.81 283.033
  6 0.275 976.19 284.037
  7 0.325 980.41 286.434
  8 0.375 975.59 286.093
  9 0.425 979.4 279.632
  10 0.475 976.6 281.092
  11 0.525 979.83 279.82
  12 0.575 976.17 274.879
  13 0.625 980.11 282.807
  14 0.675 975.89 283.939
  15 0.725 980.28 284.458
  16 0.775 975.72 278.69
  17 0.825 980.08 283.072
  18 0.875 975.92 284.134
  19 0.925 978.55 281.557
  20 0.975 965.45 275.131
24030000 20
  1 0.025 965.02 285.858
  2 0.075 978.98 284.116
  3 0.125 975.49 279.538
  4 0.175 980.51 286.163
  5 0.225 975.6 283.584
  6 0.275 980.4 285.253
  7 0.325 975.64 282.176
  8 0.375 980.36 281.675
  9 0.425 975.83 278.097
  10 0.475 980.17 278.483
  11 0.525 976.1 280.129
  12 0.575 979.9 279.448
  13 0.625 975.6 280.627
  14 0.675 980.4 282.38
  15 0.725 975.67 283.539
  16 0.775 980.33 283.91
  17 0.825 975.24 280.964
  18 0.875 980.76 281.108
  19 0.925 976.15 282.84
  20 0.975 967.85 282.194
24040000 20
  1 0.025 967.6 282.659
  2 0.075 976.4 284.2
  3 0.125 980.47 285.544
  4 0.175 975.53 288.835
  5 0.225 981.18 283.412
  6 0.275 974.82 281.105
  7 0.325 980.83 280.973
  8 0.375 975.17 275.66
  9 0.425 980.35 281.151
  10 0.475 975.65 284.185
  11 0.525 980.13 277.518
  12 0.575 975.87 280.817
  13 0.625 980.23 279.366
  14 0.675 975.77 278.443
  15 0.725 979.94 281.206
  16 0.775 976.06 282.939
  17 0.825 979.99 284.761
  18 0.875 976.01 279.949
  19 0.925 978.61 282.304
  20 0.975 965.39 283.283
24050000 20
  1 0.025 965.32 281.064
  2 0.075 978.68 285.281
  3 0.125 976.47 285.862
  4 0.175 979.53 277.904
  5 0.225 976.15 285.864
  6 0.275 979.85 282.678
  7 0.325 975.58 278.173
  8 0.375 980.42 281.414
  9 0.425 976.09 287.489
  10 0.475 979.91 282.283
  11 0.525 976.12 281.923
  12 0.575 979.88 278.256
  13 0.625 975.44 278.683
  14 0.675 980.56 273.654
  15 0.725 975.55 278.752
  16 0.775 980.45 282.517
  17 0.825 975.58 282.752
  18 0.875 980.42 282.359
  19 0.925 976.2 283.902
  20 0.975 967.8 289.951
24060000 20
  1 0.025 968.09 277.74
  2 0.075 975.91 276.539
  3 0.125 981.32 284.108
  4 0.175 974.68 282.545
  5 0.225 980.92 283.093
  6 0.275 975.08 283.12
  7 0.325 980.9 279.381
  8 0.375 975.1 289.037
  9 0.425 980.02 285.078
  10 0.475 975.98 286.291
  11 0.525 980 282.958
  12 0.575 976 272.931
  13 0.625 980.76 277.005
  14 0.675 975.24 281.22
  15 0.725 980.16 283.734
  16 0.775 975.84 274.232
  17 0.825 980.42 282.237
  18 0.875 975.58 289.706
  19 0.925 978.69 287.19
  20 0.975 965.31 282.203
24070000 20
  1 0.025 965.41 275.653
  2 0.075 978.59 278.168
  3 0.125 975.93 286.804
  4 0.175 980.07 278.13
  5 0.225 976.42 279.547
  6 0.275 979.58 281.538
  7 0.325 976.17 283.942
  8 0.375 979.83 284.325
  9 0.425 976.24 278.72
  10 0.475 979.76 282.962
  11 0.525 976.03 284.307
  12 0.575 979.97 281.633
  13 0.625 975.13 284.223
  14 0.675 980.87 286.586
  15 0.725 975.02 283.998
  16 0.775 980.98 285.289
  17 0.825 974.8 278.033
  18 0.875 981.2 282.054
  19 0.925 975.96 282.475
  20 0.975 968.04 286.722
24080000 20
  1 0.025 968 274.08
  2 0.075 976 282.11
  3 0.125 981.62 282.241
  4 0.175 974.38 276.869
  5 0.225 981.54 284.271
  6 0.275 974.46 282.045
  7 0.325 981.27 283.334
  8 0.375 974.73 283.391
  9 0.425 980.4 285.91
  10 0.475 975.6 279.885
  11 0.525 979.67 280.84
  12 0.575 976.33 280.777
  13 0.625 980.36 279.731
  14 0.675 975.64 286.822
  15 0.725 980.17 283.927
  16 0.775 975.83 282.138
  17 0.825 980.19 284.496
  18 0.875 975.81 278.515
  19 0.925 978.66 281.86
  20 0.975 965.34 281.369
24090000 20
  1 0.025 965.17 280.772
  2 0.075 978.83 280.076
  3 0.125 976.74 278.729
  4 0.175 979.26 277.808
  5 0.225 976.52 277.745
  6 0.275 979.48 282.206
  7 0.325 975.82 286.957
  8 0.375 980.18 287.73
  9 0.425 976.61 282.285
  10 0.475 979.39 287.798
  11 0.525 975.96 284.214
  12 0.575 980.04 280.993
  13 0.625 975.1 277.805
  14 0.675 980.9 282.484
  15 0.725 974.76 285.301
  16 0.775 981.24 281.587
  17 0.825 975 280.656
  18 0.875 981 279.774
  19 0.925 976.47 282.38
  20 0.975 967.53 281.024
24100000 20
  1 0.025 967.66 280.066
  2 0.075 976.34 282.08
  3 0.125 981.41 273.734
  4 0.175 974.59 281.326
  5 0.225 980.98 284.127
  6 0.275 975.02 282.648
  7 0.325 980.6 281.423
  8 0.375 975.4 281.857
  9 0.425 979.96 284.33
  10 0.475 976.04 285.918
  11 0.525 979.5 287.196
  12 0.575 976.5 287.112
  13 0.625 979.78 281.127
  14 0.675 976.22 280.447
  15 0.725 979.4 281.329
  16 0.775 976.6 284.806
  17 0.825 979.29 281.191
  18 0.875 976.71 279.512
  19 0.925 978.38 280.59
  20 0.975 965.62 280.183
24110000 20
  1 0.025 966.02 276.142
  2 0.075 977.98 274.864
  3 0.125 976.98 280.946
  4 0.175 979.02 280.525
  5 0.225 976.66 282.775
  6 0.275 979.34 279.951
  7 0.325 976.6 282.726
  8 0.375 979.4 286.11
  9 0.425 976.34 288.704
  10 0.475 979.66 286.93
  11 0.525 975.8 286.084
  12 0.575 980.2 283.418
  13 0.625 974.99 281.134
  14 0.675 981.01 282.738
  15 0.725 974.56 280.091
